Date,Energy Index,Non-energy Index,Agriculture Index,Beverage Index,Food Index,Oils & Meals Index,Grain Index,Other Food Index,Raw Materials Index,Timber Index,Other Raw Mat. Index,Fertilizer Index,Metals  & Minerals Index,Base Metals (ex. iron ore) Index,Precious Metals Index
31.12.1981,84.81844183,86.38017821,101.3154044,129.0496885,103.9003474,97.20462698,120.5947708,97.59954883,80.95897834,81.51545912,80.34864457,74.51457186,57.06620668,62.28994564,62.46945557
31.01.1982,85.67493307,89.61379789,105.5356881,137.8232843,107.6807976,102.4474701,122.8445026,100.8571304,83.89967005,85.12016337,82.56822278,71.73172142,59.00900311,63.15128349,60.39592735
28.02.1982,79.26141151,90.9625357,106.9547022,144.3075639,108.5236736,104.5350836,121.9449954,101.62398,84.195165,83.96832576,84.44090751,78.316248,59.60201061,63.66621368,61.01975587
31.03.1982,76.88072647,91.13662642,107.8625118,141.7227052,109.6906899,104.692373,125.7164219,101.7750674,86.17720693,85.0297334,87.44137268,78.65055852,58.22941944,61.71073744,55.27321645
30.04.1982,85.75887269,91.26001458,108.431436,135.485266,111.476711,108.5296707,127.0763777,101.2603047,87.23239284,85.03193608,89.64896588,76.83916405,57.70304904,60.92514644,58.54786726
31.05.1982,92.70205651,93.40893493,111.1616817,136.7506807,113.706444,113.2015309,128.9750181,100.5181123,92.01537461,88.90510953,95.42858758,77.93839566,58.71130245,61.90235364,56.77243591
30.06.1982,96.01385968,93.38508543,111.9561036,139.3250355,114.0760828,113.1220921,129.8487283,101.0382105,92.89749021,88.23353588,97.98544038,77.90923699,57.04864129,59.33821887,54.67426455
31.07.1982,93.182906,91.41839651,108.0341942,134.9219579,108.8744368,104.5471874,125.8893498,99.14862857,92.34266339,87.51126835,97.63619186,75.18070798,59.19509223,62.07292318,59.21609829
31.08.1982,93.54419562,91.71758027,107.6628578,139.231069,106.8892325,100.9795946,123.6726041,99.49681271,93.43674766,89.33223552,97.92807247,77.10465745,60.70809847,63.69515181,65.37134001
30.09.1982,98.0868086,92.36181289,108.4919339,148.6975121,105.8362325,97.76028793,122.4887865,101.3520153,94.5168493,90.68567347,98.6745458,77.97313547,60.95052465,63.84567457,79.91049143
31.10.1982,101.5327476,91.75764973,107.0837648,152.774607,102.9260308,96.0038461,115.885776,100.2721581,93.96921034,90.43071336,97.8394414,80.14695652,61.68042542,64.57756982,80.30176576
30.11.1982,95.86759793,90.62986978,106.6650457,146.2485322,104.7330968,98.3576654,120.2101541,99.06604667,91.27385275,89.51363264,93.20580166,76.63397326,59.33229751,62.01555988,77.8360748
31.12.1982,83.4876209,84.87875003,99.88307133,137.0858388,97.75663109,92.52996023,114.6489133,89.37010978,86.0910197,85.45507495,86.78658426,70.86809239,55.70478491,58.34793025,77.3269062
31.01.1983,81.43964273,86.51712659,100.6901032,141.8097264,97.6915891,92.97392693,116.7421486,86.63706715,87.11682941,85.21777048,89.17580908,75.50258483,58.65093563,63.0487563,86.11732471
28.02.1983,79.49197902,91.06113822,104.531237,147.8849237,102.4667757,94.51553381,124.8692465,92.63503443,87.54542199,79.8394626,95.96678876,76.91651248,65.06119034,70.72312867,92.53283338
31.03.1983,78.89149267,94.8700446,108.7834834,148.9384605,107.51104,97.68610793,133.0016281,97.37321201,91.46990888,80.62285013,103.3182346,78.39085919,68.21131175,74.4275108,78.16140218
30.04.1983,81.44627817,97.46273734,112.1358806,149.769393,112.3838774,103.559325,136.2535681,102.3813403,92.3581368,80.55762302,105.2539697,73.34504979,70.12109156,76.87900401,81.11561579
31.05.1983,82.18139263,101.6746096,116.6452327,159.4423707,117.0430535,105.9878241,136.1803255,114.2583082,93.92757384,83.60517217,105.2131205,70.14208033,74.53904656,82.18139263,85.57333801
30.06.1983,84.38310623,102.057946,116.9875897,166.1054839,115.4460565,102.6281022,134.5990789,114.9392511,95.78622869,83.43284603,109.3010405,74.77491971,74.52151699,82.10248174,80.47648094
31.07.1983,85.11689638,104.2957783,119.8043654,165.0359763,119.4861317,112.3152666,135.6948328,114.2246685,97.57044029,83.58937481,112.845656,70.54179473,76.31243177,84.2470577,80.15245127
31.08.1983,89.14026113,115.6271502,134.9863382,173.0227428,140.1341223,150.1877006,150.297696,117.7390616,103.1316743,89.00826666,118.5750265,71.78298915,80.89060715,89.53624452,85.04843275
30.09.1983,84.864858,113.153144,132.7504506,165.5972405,139.4390965,154.7335162,147.7679518,111.7685517,99.83975639,87.88965966,112.9188284,69.74084967,77.8992936,86.14294321,81.52053503
31.10.1983,83.97708146,113.2479907,133.7761979,171.8326655,138.2118335,151.7973067,146.8473946,112.5194322,103.6267328,94.36975421,113.7194109,73.73440605,75.66294326,83.33423572,75.19152305
30.11.1983,83.84826206,113.8065474,134.7904484,181.6275635,136.799313,151.8002911,148.1756006,106.7536857,106.0986212,96.20714652,116.9290217,74.93938422,75.15773907,82.53813297,72.73400024
31.12.1983,82.71783764,113.8159145,134.424647,191.4196527,133.902356,150.7897651,143.9782199,102.5648958,106.7432238,97.64665548,116.6667528,74.49175434,76.0151031,83.63184689,74.12179821
31.01.1984,86.83489095,119.5921547,142.2633331,207.8904286,141.5879256,168.0638997,146.5859411,102.1891548,110.609235,102.4818314,119.4795868,78.34727003,77.7168897,86.40713287,72.22357536
29.02.1984,84.64509142,113.9102193,135.332206,194.5359724,135.0063137,158.514011,137.2441074,102.0477398,106.0018997,98.09358003,114.6706346,76.06326106,74.25999037,82.47247614,73.60820579
31.03.1984,84.7533807,115.8209543,137.9408934,197.3679187,137.7892386,161.1224162,143.4437969,101.9553705,108.1298883,102.3453401,114.4560609,81.7636142,74.31086293,82.56521826,75.65409136
30.04.1984,87.84681612,120.0401037,144.2636444,208.0889697,143.3207447,167.4544854,150.370042,105.1557594,114.090856,111.0825572,117.3910047,79.22601944,75.00542107,83.08741795,75.67892081
31.05.1984,87.76014278,121.9354257,148.4911535,212.7839681,149.0772731,184.1317355,149.0772731,102.9316239,114.3384136,112.6025978,116.2545739,84.8520877,71.66439607,78.9458053,74.82042484
30.06.1984,89.60049795,121.4304088,146.7400956,211.5216763,146.6232457,170.2269241,153.914679,108.9274702,114.0688655,112.7367768,115.5178042,91.00269666,73.03118312,80.27587649,77.14429935
31.07.1984,90.80256118,118.9402966,142.5809093,211.3156221,139.4599553,148.8719663,159.7338695,108.7419034,115.2541304,110.609561,120.3410398,101.8119109,72.39630453,78.98225484,73.2072611
31.08.1984,89.662534,115.1839117,137.8347375,208.9472342,134.240517,140.3916997,156.3847748,106.1380548,110.4076993,103.7740708,117.6926294,101.3618423,70.26821672,76.54001086,72.14975496
30.09.1984,93.20610413,117.3124218,141.9178351,217.0067688,138.0997538,145.8606904,155.667919,111.9720989,112.9702901,105.03467,121.6545536,104.8599865,68.30123347,73.76633034,72.59345567
31.10.1984,92.14286328,115.8174162,139.2414448,211.9937219,135.8343134,146.1559175,149.9388354,109.4791497,110.531352,102.0385759,119.8258062,108.3768425,68.61862494,74.13016108,73.07795873
30.11.1984,93.79367148,117.8302176,139.2585428,216.0732072,134.4768043,149.5124311,147.6713339,102.7434493,111.8722227,104.2776969,120.1571598,107.3973338,75.05027966,81.85211079,75.25484601
31.12.1984,93.22826372,116.256242,137.2332503,213.6383687,132.0668832,145.0217436,145.3852066,102.9638802,110.9860282,102.9898419,119.7091406,108.519672,74.06857042,80.4810965,70.48586354
31.01.1985,97.0889844,120.6650341,142.348511,219.4032605,138.9148432,150.1350962,155.0017119,109.6070016,111.4995744,101.7122694,122.2061291,112.9865959,77.10882303,83.59764404,68.99779676
28.02.1985,106.2422711,126.9613639,149.1603919,228.137703,146.9689494,156.0762429,162.1098249,121.2693054,114.2965338,104.7338756,124.7130008,118.3663556,82.44946676,89.56453984,71.83377774
31.03.1985,96.61221318,116.2939252,137.9281879,205.9550575,137.6938818,149.3831526,147.5347378,113.40415,103.9538042,95.98739693,112.6751977,82.8662556,75.7069027,82.29350737,67.89669953
30.04.1985,95.13744236,116.2676435,137.0886223,202.5149403,136.882474,148.5556217,146.1849162,113.0723448,104.362579,97.30199956,112.0931404,83.2323778,77.30561406,84.36619347,70.58002563
31.05.1985,92.37169485,115.041194,134.1148416,200.6902098,132.3690296,141.5410568,143.7558929,110.0122132,104.5142082,98.05209808,111.5756269,93.44002756,78.37914192,85.5708451,69.10288709
30.06.1985,90.07645835,109.1889987,128.1739519,193.855766,125.4691064,131.4656979,139.5547169,104.7744867,101.3806711,94.69510961,108.6786505,85.45780709,72.95427604,79.10397192,67.49355024
31.07.1985,80.59491524,95.20089224,111.1968296,170.8056219,107.3915283,109.6473656,120.7214761,92.37539903,90.11956171,85.88132189,94.74516753,75.65030212,64.59897786,69.97652946,59.99615828
31.08.1985,81.90614672,93.6330992,109.2614308,171.0218596,105.0178254,101.2305217,114.1210434,101.7780837,88.15747937,84.80366222,91.78507751,72.87137399,63.97349175,69.1753306,62.49051138
30.09.1985,78.4260714,87.83544939,102.956101,164.0295288,98.60152839,92.99966614,108.1640823,97.28859192,82.47429216,80.17665335,84.99075372,66.45646731,59.27908131,63.78682984,58.775789
31.10.1985,78.6745267,85.94605801,100.9624156,165.481121,95.49801039,91.7546777,105.3941773,91.45349002,81.49278292,81.70791698,81.23462204,63.98087022,57.59138856,61.87255641,58.4304114
30.11.1985,79.17614835,85.08606731,101.0554228,169.3128911,95.166461,91.75044401,107.4054421,88.58591293,80.68506383,83.2837516,77.8558473,64.71570834,54.59340033,58.42856051,56.22805877
31.12.1985,71.0513283,88.2595578,104.9494671,192.6077735,95.93069625,93.19396577,108.287449,88.36322183,82.3092423,85.97894907,78.26634501,64.27170053,56.70422612,61.12031393,55.21146404
31.01.1986,68.76121679,88.11039722,104.8366439,204.6695373,93.0536185,88.57445473,107.9236352,85.5076399,82.72329485,85.79010969,79.37401023,60.6301222,56.89748573,61.6792957,57.42207248
28.02.1986,47.53221445,80.42038177,95.43943651,182.7412079,83.98295406,75.7890378,96.86446543,83.08293579,78.92035133,81.07664508,76.5578034,54.86361321,52.48231489,56.85115354,52.12605766
31.03.1986,41.17689639,84.41750485,99.68118654,192.2367258,88.38917712,76.51309826,98.92189625,94.46349943,80.07592192,81.6918474,78.2847756,57.47243411,56.2069503,61.1131337,54.66890074
30.04.1986,35.85282114,77.85757748,91.76788793,170.9215705,83.07850765,69.95316223,91.09245291,93.08224797,72.63664732,74.57167738,70.53732225,52.26406667,52.24581167,56.75479681,49.92742659
31.05.1986,40.63121129,79.71438489,93.37916197,170.1503641,83.93804326,72.54754376,93.72317034,90.05374769,77.24899154,81.35798046,72.7577711,53.3021864,54.71644305,59.4370024,52.28927285
30.06.1986,33.36408337,72.30079291,83.44604525,143.9206862,76.35035405,67.82118988,84.05527126,80.59701773,69.95348092,73.26838717,66.31604326,49.11436763,52.07090563,56.67593754,49.2218781
31.07.1986,26.87331907,65.76493699,76.22219982,136.6326154,68.23238103,61.93788094,70.28019173,74.69473446,64.92567032,68.40023437,61.13218492,43.79293533,46.79751004,50.64135143,46.56251537
31.08.1986,33.9075477,64.6782738,74.9351825,138.5346552,66.22178919,58.1888704,65.97283509,76.99320302,63.76544212,66.50393716,60.77799298,43.89890536,46.02331364,49.79081894,49.6082526
30.09.1986,34.51171765,65.83824348,76.06697807,153.1026485,65.09941032,57.82600836,62.04556661,77.44613329,63.52323292,63.68741807,63.34262926,41.68660853,47.58085526,51.783995,54.2631907
31.10.1986,35.20112503,68.34470743,79.36970665,147.7487065,69.78498727,65.29268588,65.32697825,79.71263042,67.91605272,65.72134059,70.3336653,43.41414933,48.57515207,52.69023732,57.23397727
30.11.1986,35.31067706,65.63359712,76.55050898,134.4877658,68.09444412,65.07206157,65.78223889,74.17224074,67.61548732,66.69060523,68.60643242,41.43802093,45.99636839,49.77847552,52.05764925
31.12.1986,36.96448276,64.20403781,74.56319994,121.8055327,65.89532959,62.20376004,63.13071803,73.26220626,71.60343933,72.61170943,70.51385713,40.85120136,45.59982827,49.40523477,50.15330613
31.01.1987,37.47939687,61.04782212,71.159388,106.0049339,64.30229318,61.53220851,58.97404289,72.76391791,70.13006692,71.58322609,68.55581116,38.11515401,42.88333253,46.75842364,48.68083212
28.02.1987,36.33700137,63.11974453,72.65859265,105.6053734,66.38668444,61.25512317,61.27053327,77.74392363,71.17922363,72.13464945,70.13133725,40.68264784,46.0915908,50.59133821,48.83458751
31.03.1987,36.48991139,62.07202103,70.46379669,97.46211263,65.14549003,58.01926043,63.41289721,76.08342383,69.66529739,71.60881455,67.54098793,40.69333223,47.307317,52.21884099,48.7837874
30.04.1987,35.39275587,61.58954539,69.86298646,98.32948104,64.25461844,60.02271672,62.86350888,71.10766343,69.02832072,70.40478702,67.50542183,40.79611827,46.96093011,51.98356779,52.62787116
31.05.1987,37.34189134,65.42732835,74.41286206,104.0184647,69.83731391,65.00589628,67.91076731,77.94988119,70.45441086,68.21179022,72.90774753,44.0848044,49.44301211,54.87647554,57.82650001
30.06.1987,37.97158373,66.14159044,74.37308591,99.0370853,70.02868553,67.94032464,65.91293779,76.47669031,72.42191662,69.34272757,75.79073235,45.25798157,51.6297688,57.48327669,55.91319515
31.07.1987,39.99469187,67.45648491,73.9533185,100.0635244,68.10156059,64.10823498,64.01608131,77.05582532,74.89021412,71.71091258,78.36133561,46.99837063,56.42876265,63.35564669,56.7205826
31.08.1987,37.65781654,67.2739639,72.60006943,96.86010503,65.053503,61.57278052,62.41295491,72.01494797,78.61631821,79.08141474,78.12121544,45.87952311,58.75219506,66.35877394,56.86180267
30.09.1987,37.12452492,70.92810342,78.25551273,100.4814798,69.98361407,65.24593362,70.22735326,76.01615895,87.01488976,94.76884265,78.54495302,46.02100525,58.71067667,66.22089037,57.26347525
31.10.1987,35.91881657,69.49698619,75.04518634,97.10795098,67.64758615,64.06437355,69.46808932,70.69620654,81.83595214,91.16964301,71.60645812,44.84795117,60.90016566,69.23691431,54.70178581
30.11.1987,32.3246958,66.29393408,72.49466806,92.66053333,65.98389739,63.20704695,64.74375059,70.72880686,78.06184878,88.63005624,66.48265208,41.72015575,56.37275973,64.04279806,49.96982791
31.12.1987,29.90418067,65.23735611,69.77216352,86.76172366,65.14793738,64.79026243,63.21904747,67.38340582,72.36530691,81.09002088,62.81027609,40.04682033,58.7736588,67.29398708,48.92482356
31.01.1988,31.92290704,71.20843577,76.00301873,94.26614527,72.9432279,72.15096063,72.0280226,74.80095805,74.14528858,81.33033313,66.27725501,43.84789542,64.48782376,74.18626792,51.37443448
29.02.1988,30.74762461,71.1492221,75.01360142,96.34441723,72.9488789,68.38695819,75.93435606,76.22732345,69.1961062,72.80937062,65.23407109,45.78661705,66.08507159,76.04596268,48.78604504
31.03.1988,28.66881263,73.1610532,73.49042204,91.39985262,71.95336746,67.28730892,73.49042204,76.72921561,68.11073101,72.29646,63.52701468,46.55079581,75.49408247,87.73562429,48.32115331
30.04.1988,31.54071171,74.78940228,75.28938714,91.40001047,73.78943256,71.23395437,74.10886733,76.87267254,70.72008104,76.40046461,64.51193567,45.60973019,77.09488803,89.63617499,49.77627071
31.05.1988,32.18532484,81.47583571,79.47951258,96.74268101,78.14384314,78.1294811,74.09374871,81.8205246,73.92140427,78.50289406,68.90905337,49.86499235,89.15952549,104.3258365,51.57407475
30.06.1988,32.67072896,94.48266216,91.64697562,101.3607104,95.32733474,100.214369,93.50223862,90.57605144,77.7702117,79.17297153,76.23170092,52.67136913,105.0561529,123.6389498,54.96405187
31.07.1988,32.73233683,90.12687698,94.17752314,102.107442,99.70821308,103.6965416,98.27490752,95.78220219,76.72858585,78.92528242,74.32935697,54.40329376,85.85811911,99.78611012,55.35363767
31.08.1988,33.54956277,89.34911938,90.77743568,96.74462375,96.01459543,98.36338222,97.77618552,91.33289201,75.01834588,76.60536399,73.28849615,60.94149528,89.666523,104.3623107,55.21235992
30.09.1988,30.70741418,88.35533926,91.85204274,95.5394755,98.20968542,97.06530974,101.118307,97.09709795,74.52746641,77.54734669,71.22149221,60.73138178,84.30234204,97.74875633,52.92737538
31.10.1988,27.7732187,83.57336093,85.8119331,90.88603001,90.28907743,87.91619094,94.93038373,89.21456279,72.30588102,78.55895928,65.48569782,57.33729512,81.96158897,95.22886002,48.96503522
30.11.1988,28.14595842,83.12672812,83.63661867,91.73659428,86.75423519,84.10280432,90.60026677,86.75423519,71.98197751,79.13501352,64.17336793,55.9714142,85.13715372,99.28297444,49.19715403
31.12.1988,32.96672134,88.87404649,88.05743963,100.5031331,90.6887284,87.60376915,94.09125698,91.6716811,75.33954392,80.88944609,69.26035952,55.93756984,94.27272517,110.3326601,50.69011465
31.01.1989,37.36550478,92.49076397,91.72690356,106.9086291,93.49333075,90.80390557,101.3228999,89.92864886,79.74384347,83.80185187,75.30390487,58.86499241,97.85370056,113.5446664,51.51283602
28.02.1989,36.06163194,89.26115499,90.1384145,101.8874258,92.14357909,87.39697854,99.66294631,91.5952919,79.31365878,82.57205124,75.74195935,58.88604451,90.89035122,105.0674915,48.92288295
31.03.1989,41.37430169,95.83690114,98.17884274,106.7161334,102.0654692,94.82372073,108.4269135,105.8192196,84.40955487,86.1203349,82.54928919,61.77078602,94.9067683,109.606189,52.286753
30.04.1989,43.50921785,95.5467097,98.58417715,106.2446033,102.0722579,92.05862895,108.8314575,109.1652451,86.18396662,84.83212671,87.66932158,60.16522069,93.32702195,107.6131326,51.65363607
31.05.1989,42.83961935,98.74220825,102.6178443,108.3274866,106.3031588,96.12961434,115.6981157,111.1477038,90.748709,90.66219927,90.83521873,61.64683511,95.03959172,109.4521131,51.45598867
30.06.1989,40.07694919,92.65804061,99.63085988,98.08879408,100.636555,90.78074312,110.0733272,105.0616133,97.9547014,107.4082352,87.6128036,58.91697047,82.2155733,93.89839789,49.12820496
31.07.1989,38.73510789,86.60327568,93.58170525,81.74731778,95.18963833,82.77639495,106.3165352,101.4284187,95.68809758,104.6925228,85.84754713,56.51884776,75.7014894,86.16913375,47.83600913
31.08.1989,39.52996913,89.75608342,94.89226723,80.82285283,95.6211646,76.83934393,106.7071851,110.3347209,100.2318643,110.2499654,89.28145257,51.66695793,83.5350291,95.43470248,49.24295039
30.09.1989,38.97437623,85.62995245,91.31371565,78.43593217,92.36927167,74.79832372,101.6581647,107.0496201,95.32482854,104.7111575,85.07781545,49.49745782,78.07866705,89.02397105,46.72053351
31.10.1989,41.10900976,85.7180377,91.11389905,71.78278015,92.97733466,75.39622484,101.4681195,108.4357483,96.39633389,106.701943,85.11849755,46.5210749,79.10689226,90.31991345,47.20163399
30.11.1989,41.72791214,83.00505979,89.46065114,69.35333545,91.52128877,75.35816231,97.42952325,107.4429343,94.66054142,104.2553854,84.18026719,48.92404513,73.63559804,83.61681159,50.27633858
31.12.1989,42.27480289,78.77989826,85.89067293,66.41401162,87.24733389,71.2792785,95.26254919,101.0166629,92.47125826,103.9794857,79.90265216,50.07170493,67.4743903,76.253702,50.3212058
31.01.1990,43.21430443,75.20217024,83.19539454,66.49045386,84.64734727,67.88253225,91.29339894,100.6936702,88.16496471,99.49618343,75.77097646,48.04915734,61.9100669,68.54114998,47.8845029
28.02.1990,40.45824067,74.84476158,83.25864349,69.4891169,83.66143571,66.07284215,92.10515408,99.1465588,89.31544501,100.8174006,76.73937684,48.46933035,60.55309693,66.90826305,48.48424858
31.03.1990,37.70135593,77.7590466,84.4228213,78.43442917,83.85249824,66.47265343,91.97209759,99.35628036,88.86533776,99.29624635,77.45887657,49.67814018,67.28311251,75.14756733,46.15114231
30.04.1990,33.97227798,75.91137674,82.70875594,77.18314446,82.43101357,64.10001676,91.74269217,98.13076682,86.17322663,94.60782405,76.93463813,49.30658073,65.00633398,72.54923219,43.12315837
31.05.1990,33.23914399,73.82032494,80.06248477,76.64858042,80.07676889,64.37852254,87.36166938,94.16090983,81.74801077,86.17608753,76.89141044,47.39470553,64.0357037,71.53486596,41.72391044
30.06.1990,31.43538362,71.8583713,77.70385236,70.61284507,77.1943189,60.93170936,84.20040395,92.25386333,82.51611279,86.83299348,77.80292831,47.27338194,62.67261534,69.91931341,39.60207266
31.07.1990,32.82345736,69.63748442,74.71762948,68.08483955,74.14560242,59.28651862,77.65948292,90.51647203,79.49814132,83.0392612,75.63014884,45.55786923,61.95597822,69.29699213,38.9250793
31.08.1990,44.69224808,68.33512844,71.2299077,66.7633026,70.48329043,58.11826048,72.51356547,84.89169397,75.31665489,79.87494983,70.32610784,45.63534359,64.96880143,73.28637984,40.31733283
30.09.1990,54.39682387,69.39474942,70.92062532,68.84699909,69.74687462,58.30932619,69.61645788,84.88825859,74.83312764,79.47596372,69.7599163,41.5507746,69.42083277,78.79779665,39.3597733
31.10.1990,57.13751257,67.6038717,70.40180929,67.00801462,69.1841883,59.32663966,70.51839003,80.94588892,75.09094544,81.47697892,68.09610146,50.16857542,63.82147459,71.95621907,37.78511089
30.11.1990,53.63444509,64.94158601,69.51366017,64.0090383,68.12779067,59.92914209,69.61727658,77.56983618,75.69178872,81.39069136,69.46185197,51.86001404,57.02788257,63.5816206,37.59980538
31.12.1990,46.81412182,64.30297542,69.73502113,65.26233433,68.65898343,61.60639903,69.47573494,77.18949913,74.62256583,79.23786004,69.57944941,52.32395339,54.54085032,60.50443272,37.11681827
31.01.1991,39.83324838,63.53441344,68.97548735,61.83965271,68.7588638,59.12548703,72.27581087,78.25207238,73.12956252,77.39832074,68.46578488,52.20627594,53.65892799,59.07451679,36.96617196
28.02.1991,34.8219411,66.36278745,72.30315659,63.22722513,72.66037255,60.36949744,77.44971247,84.50142015,76.02084863,80.95572098,70.63614877,54.37620742,55.54046685,61.1103898,36.26403517
31.03.1991,38.42436095,73.76131133,80.81406913,70.86412037,81.69200579,67.17678642,86.11095362,96.7632517,83.75515693,89.18373191,77.8290845,58.47058125,61.01659755,67.08899275,40.38508615
30.04.1991,38.42935421,73.28217335,80.39108874,69.64676527,80.05256896,66.32044047,84.68881813,93.90244346,86.70521856,95.05046706,77.57990274,59.24096159,60.28595743,66.14382146,40.19554437
31.05.1991,38.5944283,71.33090582,79.17109248,67.98773188,78.56458747,67.05578517,84.02313253,88.75683013,86.36039572,93.84555506,78.17997454,57.78069642,56.80437129,61.81913219,40.3399793
30.06.1991,38.67516534,75.36418187,84.27839305,69.49956925,83.23058226,70.64121384,87.95355029,95.49153237,94.38116572,105.0469412,82.73013532,60.31949564,58.77123791,63.76006837,44.07060895
31.07.1991,39.47230128,73.12281914,81.36780562,65.09119644,80.51435046,68.15449087,86.68666012,91.19778026,91.67022866,103.115672,79.17320663,58.11115243,57.94350945,62.97279881,42.99280383
31.08.1991,40.33128905,73.93049646,83.03410685,66.14270203,82.63630203,70.59505602,89.35308347,92.38252021,92.58142262,105.479479,78.47465156,57.95710277,57.10029238,61.90455064,41.40230203
30.09.1991,39.99870536,70.39307886,79.4025805,66.88212975,78.198412,67.91220159,85.26383439,85.3218666,88.68773517,102.7750558,73.29468969,54.57929981,53.70881656,58.16278919,38.67847243
31.10.1991,43.40049611,71.27237435,80.81369986,66.16990352,80.23856586,69.72393667,87.56783755,87.44986134,89.64716815,102.7277798,75.35730042,55.36033381,53.53170264,57.80834004,40.3921029
30.11.1991,41.4892897,70.03776829,79.23332213,65.78245652,79.1604572,68.8136375,85.67458172,86.8987125,86.21378218,99.43148003,71.75738057,55.01302024,52.88536436,57.11153015,40.00284518
31.12.1991,34.52756618,64.31737797,73.27996747,60.92941116,73.2664696,63.30503729,81.00075241,79.38100732,79.56997758,91.81255089,66.18008483,50.46855745,47.49902478,51.06246398,36.98417957
31.01.1992,35.15201008,69.42485961,79.22533802,62.20421301,80.2342108,69.29514739,89.45819049,86.273035,85.43711184,99.69104295,69.84282118,51.95694807,51.29397453,55.61771501,39.01455158
29.02.1992,36.14475867,72.42393999,81.74391082,59.75833861,82.83422792,70.78099642,95.3205991,87.37472653,90.30215327,107.5829325,71.40830215,53.44047377,55.44187776,60.46032359,40.49109122
31.03.1992,35.80022942,72.95368046,82.18565898,59.85750245,83.52384479,71.91621056,95.71787506,87.79401076,90.24484544,107.2804019,71.61549464,53.66275465,56.2489115,61.39115361,39.78471527
30.04.1992,38.79165312,73.55617434,82.20535535,59.04934692,82.47993252,71.92396557,92.77657659,87.04096449,93.34098523,110.5478215,74.51719445,54.45780638,57.96629251,63.38156457,39.69165608
31.05.1992,38.88501003,70.65084718,79.04182303,55.49154064,79.17338885,70.05149176,87.54974628,83.58815315,90.67808919,107.7085541,72.05421596,52.21701348,55.53539591,60.73955515,37.9786677
30.06.1992,38.51510738,66.9629816,74.94495796,51.1785543,75.70448858,68.13680165,82.52645454,79.4745224,85.21933583,99.96803956,69.08966734,49.32806151,52.58713837,57.51718259,36.20889622
31.07.1992,35.76800462,63.99345426,70.66874682,50.95823729,70.61618546,62.08810501,74.87365552,77.97477569,80.8262294,94.55788437,65.80682114,46.93729335,52.24599058,57.4495651,35.36065409
31.08.1992,34.09634258,61.29509233,67.62420223,49.05376,67.9905579,58.57900724,68.60957264,79.81500275,76.18934498,90.26245562,60.78977417,45.41546927,50.10229517,55.07967901,32.97200968
30.09.1992,34.55233214,59.11794164,65.56178493,47.40298515,65.84570906,57.92052248,67.96896777,74.37577748,74.10419788,88.88059716,57.94521154,44.50202122,47.55111948,52.08156103,32.3673508
31.10.1992,38.48292407,63.56737903,71.49960155,54.49806763,70.84200797,63.78657689,74.19847518,77.08914695,81.74710144,99.47472827,62.34809094,48.77152357,48.97702156,53.14178088,35.79775031
30.11.1992,38.90222507,67.78262835,77.18997348,59.95536606,76.28288888,69.87477509,80.40866078,80.99387665,88.11887989,109.3768464,64.87117938,50.12373942,50.50412973,54.52748885,37.38066381
31.12.1992,36.88632228,67.84059116,76.82590735,62.08300991,75.59006289,70.19596531,80.19903576,78.54155025,87.32331558,109.0450994,63.56602327,49.01213734,51.52744429,55.83109088,37.07533379
31.01.1993,35.67442444,69.34896359,78.99546912,60.86415613,78.70136835,71.93705044,82.48056335,84.17164283,88.93607544,110.9348137,64.87863175,49.21776529,51.83526222,57.07025608,36.89494267
28.02.1993,38.11675443,72.42642028,82.83857823,62.90105405,81.53896967,73.49668615,84.09231825,89.8258854,96.12516451,121.5974922,68.2676729,51.09755047,53.51329343,58.86462277,38.34609712
31.03.1993,38.91425794,71.18498479,82.4579448,57.97307566,81.3306488,70.82425007,81.2254345,95.26402737,97.62383366,126.3473358,66.22488239,45.82834008,50.923718,55.79363673,37.7418701
30.04.1993,37.12096024,68.01222892,80.05725182,53.73823382,76.81381149,67.29781475,75.24210031,90.77346436,101.3325058,137.2389619,62.03972647,42.39333681,46.20830847,50.33762237,37.42101419
31.05.1993,36.65718573,69.45949149,82.75811087,54.62751838,76.00848832,67.00899159,72.11061712,91.35635615,113.4681769,161.4463856,61.0045503,42.34635803,45.28409183,49.16763262,40.55505693
30.06.1993,36.64956366,72.00790959,85.11527095,57.89459954,76.96258227,70.01102636,71.45238569,91.09090649,118.7620027,169.6600038,63.10451293,44.20168596,48.30055154,52.56457287,42.80536911
31.07.1993,36.01468939,75.5058179,89.64028745,63.44501379,82.4129535,79.08898979,77.42700794,91.3022693,120.5318034,172.7241327,63.46026133,44.85826257,50.01193108,54.55569799,46.42875919
31.08.1993,35.07552468,72.66066182,86.44876791,64.7037141,78.93469297,74.65358936,75.62790949,87.5707123,115.7374215,166.0772949,60.67357174,43.62296946,47.71216152,51.94897785,43.4162955
30.09.1993,32.59931253,69.03633734,82.80112091,66.51562595,75.81960003,69.44701504,72.52001714,87.1911239,108.0365575,153.8625242,57.91971687,41.84664141,43.8717073,47.51116139,38.61786501
31.10.1993,34.50431302,71.65711319,86.70466308,68.20964109,80.10563923,69.9851632,82.91688257,90.86234402,112.1834054,160.1077063,59.76111505,44.03294835,43.91458021,47.25848018,41.36966518
